SEAWEA_ID,id,reservoir_name,dam_name,station_name,station_type,country,commission_year,status,dam_height_m,dam_length_m,max_area_km2,min_area_km2,normal_area_km2,max_capacity_mcm,min_capacity_mcm,normal_capacity_mcm,average_depth_m,dam_crest_elevation_m,reservoir_normal_elevation_m,reservoir_minimum_elevation_m,water_head_m,design_flow_m3s,power_mw,main_use,second_use,longitude,latitude,dynamic_id,id_SOURCE,id_SOURCE_ID,id_SOURCE_MODIFIED,id_SOURCE_MODIFIED_REASON,reservoir_name_SOURCE,reservoir_name_SOURCE_ID,reservoir_name_SOURCE_MODIFIED,reservoir_name_SOURCE_MODIFIED_REASON,dam_name_SOURCE,dam_name_SOURCE_ID,dam_name_SOURCE_MODIFIED,dam_name_SOURCE_MODIFIED_REASON,station_name_SOURCE,station_name_SOURCE_ID,station_name_SOURCE_MODIFIED,station_name_SOURCE_MODIFIED_REASON,station_type_SOURCE,station_type_SOURCE_ID,station_type_SOURCE_MODIFIED,station_type_SOURCE_MODIFIED_REASON,country_SOURCE,country_SOURCE_ID,country_SOURCE_MODIFIED,country_SOURCE_MODIFIED_REASON,commission_year_SOURCE,commission_year_SOURCE_ID,commission_year_SOURCE_MODIFIED,commission_year_SOURCE_MODIFIED_REASON,status_SOURCE,status_SOURCE_ID,status_SOURCE_MODIFIED,status_SOURCE_MODIFIED_REASON,dam_height_m_SOURCE,dam_height_m_SOURCE_ID,dam_height_m_SOURCE_MODIFIED,dam_height_m_SOURCE_MODIFIED_REASON,dam_length_m_SOURCE,dam_length_m_SOURCE_ID,dam_length_m_SOURCE_MODIFIED,dam_length_m_SOURCE_MODIFIED_REASON,max_area_km2_SOURCE,max_area_km2_SOURCE_ID,max_area_km2_SOURCE_MODIFIED,max_area_km2_SOURCE_MODIFIED_REASON,min_area_km2_SOURCE,min_area_km2_SOURCE_ID,min_area_km2_SOURCE_MODIFIED,min_area_km2_SOURCE_MODIFIED_REASON,normal_area_km2_SOURCE,normal_area_km2_SOURCE_ID,normal_area_km2_SOURCE_MODIFIED,normal_area_km2_SOURCE_MODIFIED_REASON,max_capacity_mcm_SOURCE,max_capacity_mcm_SOURCE_ID,max_capacity_mcm_SOURCE_MODIFIED,max_capacity_mcm_SOURCE_MODIFIED_REASON,min_capacity_mcm_SOURCE,min_capacity_mcm_SOURCE_ID,min_capacity_mcm_SOURCE_MODIFIED,min_capacity_mcm_SOURCE_MODIFIED_REASON,normal_capacity_mcm_SOURCE,normal_capacity_mcm_SOURCE_ID,normal_capacity_mcm_SOURCE_MODIFIED,normal_capacity_mcm_SOURCE_MODIFIED_REASON,average_depth_m_SOURCE,average_depth_m_SOURCE_ID,average_depth_m_SOURCE_MODIFIED,average_depth_m_SOURCE_MODIFIED_REASON,dam_crest_elevation_m_SOURCE,dam_crest_elevation_m_SOURCE_ID,dam_crest_elevation_m_SOURCE_MODIFIED,dam_crest_elevation_m_SOURCE_MODIFIED_REASON,reservoir_normal_elevation_m_SOURCE,reservoir_normal_elevation_m_SOURCE_ID,reservoir_normal_elevation_m_SOURCE_MODIFIED,reservoir_normal_elevation_m_SOURCE_MODIFIED_REASON,reservoir_minimum_elevation_m_SOURCE,reservoir_minimum_elevation_m_SOURCE_ID,reservoir_minimum_elevation_m_SOURCE_MODIFIED,reservoir_minimum_elevation_m_SOURCE_MODIFIED_REASON,water_head_m_SOURCE,water_head_m_SOURCE_ID,water_head_m_SOURCE_MODIFIED,water_head_m_SOURCE_MODIFIED_REASON,design_flow_m3s_SOURCE,design_flow_m3s_SOURCE_ID,design_flow_m3s_SOURCE_MODIFIED,design_flow_m3s_SOURCE_MODIFIED_REASON,power_mw_SOURCE,power_mw_SOURCE_ID,power_mw_SOURCE_MODIFIED,power_mw_SOURCE_MODIFIED_REASON,main_use_SOURCE,main_use_SOURCE_ID,main_use_SOURCE_MODIFIED,main_use_SOURCE_MODIFIED_REASON,second_use_SOURCE,second_use_SOURCE_ID,second_use_SOURCE_MODIFIED,second_use_SOURCE_MODIFIED_REASON,longitude_SOURCE,longitude_SOURCE_ID,latitude_SOURCE,latitude_SOURCE_ID,dynamic_id_SOURCE,dynamic_id_SOURCE_ID,dup_group
1324,434,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2010,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,107.9325,14.466,,MKD24,434,False,,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,,,MKD24,434,False,,MKD24,434,,,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,False,,MKD24,434,True,SEAWEA_NORMALIZE_TYPE,MKD24,434,MKD24,434,MKD24,434,
1325,436,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2010,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,107.8954,14.5262,,MKD24,436,False,,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,,,MKD24,436,False,,MKD24,436,,,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,False,,MKD24,436,True,SEAWEA_NORMALIZE_TYPE,MKD24,436,MKD24,436,MKD24,436,
1326,438,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,107.9261,14.5589,,MKD24,438,False,,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,,,MKD24,438,False,,MKD24,438,,,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,False,,MKD24,438,True,SEAWEA_NORMALIZE_TYPE,MKD24,438,MKD24,438,MKD24,438,
1327,440,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2010,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,107.9328,14.5853,,MKD24,440,False,,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,,,MKD24,440,False,,MKD24,440,,,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,False,,MKD24,440,True,SEAWEA_NORMALIZE_TYPE,MKD24,440,MKD24,440,MKD24,440,
1328,441,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,2010,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,107.8931,14.5868,,MKD24,441,False,,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,,,MKD24,441,False,,MKD24,441,,,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,False,,MKD24,441,True,SEAWEA_NORMALIZE_TYPE,MKD24,441,MKD24,441,MKD24,441,
1329,442,So Loong,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Vietnam,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,107.8719,14.5954,,MKD24,442,False,,MKD24,442,False,,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,,,MKD24,442,False,,MKD24,442,,,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,False,,MKD24,442,True,SEAWEA_NORMALIZE_TYPE,MKD24,442,MKD24,442,MKD24,442,
1330,620,Huai Yang,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,2013,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,102.6484,14.0251,,MKD24,620,False,,MKD24,620,False,,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,,,MKD24,620,False,,MKD24,620,,,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,False,,MKD24,620,True,SEAWEA_NORMALIZE_TYPE,MKD24,620,MKD24,620,MKD24,620,
1331,623,Krawan,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,104.8044,14.6136,,MKD24,623,False,,MKD24,623,False,,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,,,MKD24,623,False,,MKD24,623,,,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,False,,MKD24,623,True,SEAWEA_NORMALIZE_TYPE,MKD24,623,MKD24,623,MKD24,623,
1332,628,Nong Ki,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,102.5823,14.6928,,MKD24,628,False,,MKD24,628,False,,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,,,MKD24,628,False,,MKD24,628,,,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,False,,MKD24,628,True,SEAWEA_NORMALIZE_TYPE,MKD24,628,MKD24,628,MKD24,628,
1333,634,Lam Takhong,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,103.2008,15.2859,,MKD24,634,False,,MKD24,634,False,,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,,,MKD24,634,False,,MKD24,634,,,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,False,,MKD24,634,True,SEAWEA_NORMALIZE_TYPE,MKD24,634,MKD24,634,MKD24,634,
1334,641,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,2007,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,104.2642,15.5824,,MKD24,641,False,,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,,,MKD24,641,False,,MKD24,641,,,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,False,,MKD24,641,True,SEAWEA_NORMALIZE_TYPE,MKD24,641,MKD24,641,MKD24,641,
1335,642,Khan Chu,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,101.8942,15.5956,,MKD24,642,False,,MKD24,642,False,,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,,,MKD24,642,False,,MKD24,642,,,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,False,,MKD24,642,True,SEAWEA_NORMALIZE_TYPE,MKD24,642,MKD24,642,MKD24,642,
1336,648,Lahan Na,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,2001,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,SEAWEA_UNKNOWN,102.3494,15.7768,,MKD24,648,False,,MKD24,648,False,,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,,,MKD24,648,False,,MKD24,648,,,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,False,,MKD24,648,True,SEAWEA_NORMALIZE_TYPE,MKD24,648,MKD24,648,MKD24,648,
1337,650,Chiam,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,1985,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,Irrigation,Flood control,104.1611,15.8055,,MKD24,650,False,,MKD24,650,False,,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,,,MKD24,650,False,,MKD24,650,,,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,True,SEAWEA_NORMALIZE_TYPE,MKD24,650,False,,MKD24,650,False,,MKD24,650,MKD24,650,MKD24,650,
